conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,92955E+18;Mon Jun 02 14:35:14 +0000 2025;14737; sender diajak senam di belakang sound horeg gini tahun lalu udah pernah nolak. ujung-ujungnya digosipin tetangga. sekarang diajak lagi pengen nolak lagi tapi bingung alasannya apa. gini banget ya tinggal di kabupaten gamau ikut aja langsung jadi bahan omongan https://t.co/A0W0VOQ7B9;1,92955E+18;https://pbs.twimg.com/media/GschGJtW8AA-8S-.jpg;;in;;642;1618;377;https://x.com/undefined/status/1929547358133485901;1,33165E+18;
1,92954E+18;Mon Jun 02 14:17:11 +0000 2025;4;ada apa dengan dunia agz wahai teman teman? coba bisikin pake sound horeg;1,92954E+18;;;in;;0;0;0;https://x.com/undefined/status/1929542818420150746;1,90975E+18;
1,92945E+18;Mon Jun 02 14:08:43 +0000 2025;0;@badietsday Sewain sound horeg depan rumahnya we biar rumah beliau horeg horeg sekaliam biar mulutnya mingkem;1,92954E+18;;badietsday;in;;0;1;0;https://x.com/undefined/status/1929540685675331800;1,85631E+18;
1,92935E+18;Mon Jun 02 14:08:29 +0000 2025;0;@KemenperinRI Sedih kalo dicompare sama generasi indo kek ketinggalan jauh yg disini pada demen joget sound horeg cok ;1,92954E+18;;KemenperinRI;in;;0;0;0;https://x.com/undefined/status/1929540626950889817;1,60286E+18;
1,92952E+18;Mon Jun 02 13:58:22 +0000 2025;0;@shitlicious Siapin mangu pake sound horeg;1,92954E+18;;shitlicious;in;;0;0;0;https://x.com/undefined/status/1929538083545841753;54131765;
1,92924E+18;Mon Jun 02 13:38:20 +0000 2025;0;@aewryyy_ kl nyorakin bawa sound horeg ya jangan lupa;1,92953E+18;;aewryyy_;in;;0;0;0;https://x.com/undefined/status/1929533038771253688;1,63169E+18;
1,92953E+18;Mon Jun 02 13:22:56 +0000 2025;0;salah satu alasan gue pengen merantau ke kalimantan karena alamnya masih asri dan gak ada sound horeg;1,92953E+18;;;in;;0;0;0;https://x.com/undefined/status/1929529165398577617;1,55846E+18;
1,92953E+18;Mon Jun 02 13:20:25 +0000 2025;0;LUCU BGT ANJG SOUND HOREG;1,92953E+18;;;in;;0;3;0;https://x.com/undefined/status/1929528531538657669;1,67827E+18;
1,92952E+18;Mon Jun 02 12:48:29 +0000 2025;0;dengerin audio CO kresek-kresek ini harus melawan lagu dari sound horeg marc;1,92952E+18;;;in;;0;0;0;https://x.com/undefined/status/1929520496816619549;9,36526E+17;
1,92952E+18;Mon Jun 02 12:33:08 +0000 2025;0;Kenapa Sound Horeg ga masuk kriminal aja ya karena menggangu ketertiban umum. Kegiatan terkatrok sepanjang masa!;1,92952E+18;;;in;;0;0;0;https://x.com/undefined/status/1929516631589310655;376706531;
1,92948E+18;Mon Jun 02 12:26:08 +0000 2025;5;@GasMedsos Ya harusnya sound horeg di daerah saya juga gak penting la juga gak ad gunanya atau manfaatnya;1,92951E+18;;GasMedsos;in;;0;0;0;https://x.com/undefined/status/1929514869696446851;1,80526E+18;
1,92951E+18;Mon Jun 02 12:25:56 +0000 2025;0;najis banget anjing gue bilang kalau ntar suatu saat nikah ga mau pake sound horeg gitu malah dikatain kuno elu yg kuno kocak dih bikin berisik doang;1,92951E+18;;;in;;0;0;0;https://x.com/undefined/status/1929514818995712250;1,3607E+18;
1,92951E+18;Mon Jun 02 12:25:04 +0000 2025;5;tahan tahan jangan terlalu anarkis sama mba priti fren gitu gitu kalo gada dia kita gak akan dikasih scene suap suapan dan penjelasan gesture andalan abi nanti kita bawain kambing yg suka yanyi dangdut pake sound horeg kerumahnya mba priti;1,92951E+18;;;in;;0;1;0;https://x.com/undefined/status/1929514603110617510;1,55761E+18;
1,9295E+18;Mon Jun 02 12:03:27 +0000 2025;100;Larangan sound horeg di Pati tidak boleh untuk karnaval https://t.co/Zb8b9RDm6f;1,92951E+18;https://pbs.twimg.com/ext_tw_video_thumb/1929509086145703936/pu/img/tRo6XifS8VAjV58v.jpg;B3doel___;in;;0;3;15;https://x.com/undefined/status/1929509160552460541;1,35114E+18;
1,92768E+18;Mon Jun 02 12:02:28 +0000 2025;0;@STAYCYISA ADAA LAGU (sebenernya juga gak tau) coba noona cari di spotify terus setel ke sound horeg;1,92951E+18;;STAYCYISA;in;;0;1;0;https://x.com/undefined/status/1929508914455884146;7,70033E+17;
1,92951E+18;Mon Jun 02 11:54:18 +0000 2025;0;Pake sound horeg sekalian anjir GANGGU BANGET. AYO SEKARANG SCRAPPING OPINI DI TWT DAN BETULKAN APP KM SEBELUM KHODAMKU KELUAR RAWRRRRR RAWWRRRRR;1,92951E+18;;ascellastella;in;;0;1;0;https://x.com/undefined/status/1929506860593254419;1,5711E+18;
1,92908E+18;Mon Jun 02 11:40:14 +0000 2025;0;@histoir_El @lenteraka ㅤㅤㅤㅤ Besok-besok gue nyanyi bareng sound horeg. ⠀;1,9295E+18;;histoir_El;in;;0;0;0;https://x.com/undefined/status/1929503320282108021;1,68991E+18;
1,9295E+18;Mon Jun 02 11:39:37 +0000 2025;0;@witiir Makan km bukan sound horeg yang harus bergetar dek;1,9295E+18;;witiir;in;;1;0;0;https://x.com/undefined/status/1929503162550964429;1,90958E+18;
1,9295E+18;Mon Jun 02 11:34:45 +0000 2025;1268;Sound Horeg di Pati sudah di larang https://t.co/O2AEDAiZjU;1,9295E+18;https://pbs.twimg.com/ext_tw_video_thumb/1929501641398730752/pu/img/oRrapaVABobUpSbA.jpg;;in;;28;213;234;https://x.com/undefined/status/1929501941597425670;1,35114E+18;
1,9295E+18;Mon Jun 02 11:26:30 +0000 2025;0;tambah stress mikir outfit outbond elahh kenapa sih ni pemuda kalo bikin kaos desainnya aneh aneh kek jamet anjirr males gue makenyaa bodo amat dikata pick me gue gamau pake kaos sound horeg desain truck oleng ituu;1,9295E+18;;;in;;0;0;0;https://x.com/undefined/status/1929499862665711736;1,31373E+18;
1,92937E+18;Mon Jun 02 11:17:58 +0000 2025;1;@yin_mata @davinnhayes Tanyanya sama jawa timur aja jogja menentang sound horeg ;1,9295E+18;;yin_mata;in;;0;0;0;https://x.com/undefined/status/1929497717295988795;1,82891E+18;
1,92915E+18;Mon Jun 02 11:13:28 +0000 2025;0;@ambyvcs kamu bobo nya nyenyak bgt by aku udah bangunin pake sound horeg padahal;1,9295E+18;;madiegabries;in;;0;0;0;https://x.com/undefined/status/1929496584401588350;3095567305;
1,92935E+18;Mon Jun 02 10:59:15 +0000 2025;0;@KemenperinRI Di jatim ada lomba rakit pcb apalah buat sound horeg boss;1,92949E+18;;KemenperinRI;in;;0;0;0;https://x.com/undefined/status/1929493005511139514;1606062913;
1,92942E+18;Mon Jun 02 10:47:40 +0000 2025;1;@Ary_PrasKe2 hama semua pelaku dan penikmat sound horeg moga2 anak mereka tuna rungu semua biar kapok;1,92949E+18;;Ary_PrasKe2;in;;0;0;0;https://x.com/undefined/status/1929490092076216805;1,91197E+18;
1,92949E+18;Mon Jun 02 10:41:30 +0000 2025;0;Ga ngerti lagi ni anak tiba2 bahas nikahannya pake sound horeg @Mileo0615 https://t.co/JqT9xfUcwK;1,92949E+18;https://pbs.twimg.com/media/GsbrmLtaMAAYp1Q.jpg;;in;;0;1;0;https://x.com/undefined/status/1929488540863516847;1,707E+18;
1,92948E+18;Mon Jun 02 10:23:52 +0000 2025;0;@secondririalfit @minjettt_ sound horeg biar semua tau yuk yuk;1,92948E+18;;secondririalfit;in;;0;0;0;https://x.com/undefined/status/1929484100815261894;1,84033E+18;
1,92803E+18;Mon Jun 02 10:17:45 +0000 2025;0;@PabloSugara @phyritsand Yupp kamu benar bahwasannya jawa itu SDM rendah ! kere.. Jangan bandinngin sumatera dan Malaysia dengan jawa liat sendiri noh SDM jawa ancur semuaaa Jawa penyembah kuburan habib palsu dongeng Majapajeet dan sufi terbang sound hore;;;;;;;;;;;
1,92948E+18;Mon Jun 02 10:06:48 +0000 2025;0;Nih warga pati yg hobi sound horeg pada misuh2 karena ada himbauan larangan pemakaian di suatu acara kemasyarakatan oleh bupati tapi tbh emang ganggu sih kalau masuk ke desa2 tuh berisik dan geter banget gue sih tim setuju kalau emang dibatesin;1,92948E+18;;;in;;0;1;0;https://x.com/undefined/status/1929479805709251007;1,38288E+18;
1,92916E+18;Mon Jun 02 10:00:02 +0000 2025;0;@ibamhariri B aja bagusan sound Horeg kemana-mana;1,92948E+18;;ibamhariri;in;;0;1;0;https://x.com/undefined/status/1929478102092013765;1,79987E+18;
1,92907E+18;Mon Jun 02 09:54:22 +0000 2025;0;@Phairita @Wooseokg Halo lagi Molly cantik! HAHAHA jadi malu di-mention Stunday di sini... Demi apa nak Molly ini ajaran Gemi ya minta-minta uang gini?! WAH pasti seru banget deh konser di kampung halaman sendiri nanti pakai sound horeg ngga nak? Papah ma;1,92948E+18;;Phairita;in;;0;0;0;https://x.com/undefined/status/1929476678595825785;2563447980;
1,92942E+18;Mon Jun 02 09:44:06 +0000 2025;0;@Ary_PrasKe2 Kalau mau gelar hajatan pakai sound horeg di lapangan bola jgn di perumahan warga kaca rumah pd pecah genteng pd jatuh trus ga diganti rugi‍️bikin sengsara orang. Belum lg kuping bisa pecah gendang telinganya‍️ sound syatem kecil aja ;1,92947E+18;;Ary_PrasKe2;in;;0;0;0;https://x.com/undefined/status/1929474091775320421;1,2549E+18;
1,92947E+18;Mon Jun 02 09:25:20 +0000 2025;0;Wilayahmu pak @pemudaidamanid Warga Pati Nekat Karnaval Pakai Sound Horeg Langsung Disetop Polisi Klik untuk baca: https://t.co/6KA8FGrMOI;1,92947E+18;;;in;;0;0;0;https://x.com/undefined/status/1929469371614916935;1,82065E+18;
1,92945E+18;Mon Jun 02 09:13:03 +0000 2025;2;@cyanpisces kebiasaan nonton diskip2 ya gt jadi sampe ga ngerti dialog mora samsek ragz aja rela kalo magz ga stay sama ragz semalem. apa perlu gue sewain sound horeg buat replay dialog mora 24 jam non stop biar otaknya jalan;1,92947E+18;;cyanpisces;in;;0;1;0;https://x.com/undefined/status/1929466279611777078;1,65519E+18;
1,92937E+18;Mon Jun 02 09:00:23 +0000 2025;9;@davinnhayes Maaf nanya buat yang tinggal di jawa dan daerahnya ada sound horeg gini mayoritas penduduknya emang senang atau terganggu?;1,92946E+18;;davinnhayes;in;;0;7;0;https://x.com/undefined/status/1929463090078163341;1096654831;
1,92946E+18;Mon Jun 02 08:57:27 +0000 2025;0;WKWKWKKWMWMWMWMWKWKWKWMMWKWKWKWKWKKW STELL DI MASJID GASI ATO JADI SOUND HOREG;1,92946E+18;;;in;;0;0;0;https://x.com/undefined/status/1929462355361992955;1,13109E+18;
1,92937E+18;Mon Jun 02 08:34:59 +0000 2025;0;@davinnhayes daripada mengeluh harusnya diberi solusi gak semua suka sound horeg dan fasilitas umum yg dirusak bukan dibangun pakai dana yg menyelenggarakan sound horeg cukup kasih pinjam headset dgn volume tinggi dan taruh tempat tertutup biar cepat lapa;1,92946E+18;;davinnhayes;in;;0;1;0;https://x.com/undefined/status/1929456697929568635;1,7529E+18;
1,92945E+18;Mon Jun 02 08:21:35 +0000 2025;408;NAB SARANKU PUTER NI LAGU 1000x PAKE SOUND HOREG DI DEPAN RUMAH MANUSIA2 BRENGSEK ITUUH https://t.co/VwabOXLALc;1,92945E+18;https://pbs.twimg.com/amplify_video_thumb/1929453252502069249/img/dwRTLvaWEXjc444S.jpg;;in;;1;2;40;https://x.com/undefined/status/1929453329563725871;1,27749E+18;
1,92945E+18;Mon Jun 02 08:13:26 +0000 2025;0;Sound horeg kabupaten gue udah siap menggelegar;1,92945E+18;;;in;;0;0;0;https://x.com/undefined/status/1929451277622055290;1,49498E+18;
1,92937E+18;Mon Jun 02 07:56:50 +0000 2025;2;@davinnhayes Monmaappffh sound horeg itu apa sih? Soalnya di Bandung sini gak ada yg namanya sound horeg. Atau mgkin ada tapi sy blom pernah lihat...;1,92945E+18;;davinnhayes;in;;0;1;0;https://x.com/undefined/status/1929447097301975221;1,70942E+18;
1,929E+18;Mon Jun 02 07:47:22 +0000 2025;0;@panjxat Ini aliran sound horeg;1,92944E+18;;panjxat;in;;0;0;0;https://x.com/undefined/status/1929444716409422208;9,11551E+17;
1,92937E+18;Mon Jun 02 07:39:41 +0000 2025;5;@davinnhayes Sebenernya ok juga cuma harus pada tempatnya Sound horeg kan dayanya besar Harus di tempat lapang Supaya gak merusak benda2 di sekitar karena getarannya besar;1,92944E+18;;davinnhayes;in;;0;0;0;https://x.com/undefined/status/1929442784609812850;1,60368E+18;
1,92944E+18;Mon Jun 02 07:39:32 +0000 2025;0;Cak mike ikut2an tren komunitas silat di jatim. Rerata semua pake font ala deathmetal. Apakah kedepannya juga ikutan trend sound horeg bikin logo pake font berbau racing?;1,92944E+18;;;in;;0;0;1;https://x.com/undefined/status/1929442745606672827;88864852;
1,92935E+18;Mon Jun 02 07:33:52 +0000 2025;0;@KemenperinRI Kalo dikita baru sebatas jago setting siapa yang paling bisa hancurin rumah di ajang sound horeg...;1,92944E+18;;KemenperinRI;in;;0;0;0;https://x.com/undefined/status/1929441318448898051;1,70442E+18;
